ENSEMBL	SYMBOL	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange
ENSG00000008382.15	MPND	0.295990403916759	0.114289836062233	2.58982263090821	0.0096025394019916	0.0565074235991089	1.22772751766072
ENSG00000008394.12	MGST1	0.0351998338638213	0.0954558128999368	0.368755267955448	0.712310149422543	0.843823157063144	1.02469874861187
ENSG00000008405.11	CRY1	NA	NA	NA	NA	NA	NA
ENSG00000008438.4	PGLYRP1	-0.096486241801281	0.141184258525329	-0.683406512943301	0.494350005685076	NA	-1.0691662792305
ENSG00000008441.16	NFIX	-0.11431448652468	0.18155778584788	-0.629631420050802	0.528935761538244	0.719350351858844	-1.08246057946384
ENSG00000008513.14	ST3GAL1	-0.0817531606102978	0.113547033789327	-0.719993802409503	0.471528811439109	0.673540929419116	-1.05830330789258
ENSG00000008516.16	MMP25	0.0567862558950549	0.184835676679134	0.307225622863021	0.758671643785373	0.873608868856942	1.04014615108386
ENSG00000008517.16	IL32	0.0685744520958105	0.11875551584219	0.577442248551525	0.563640740926843	NA	1.04867995562336
ENSG00000008710.17	PKD1	-0.192136595305057	0.100004923246077	-1.92127136413349	0.0546975053190654	0.184452154534183	-1.14245441005478
ENSG00000008735.13	MAPK8IP2	-0.47415339276518	0.161630672842277	-2.93356071856405	0.00335098103312589	0.0262556032564384	-1.38910282255254
ENSG00000008838.17	MED24	0.122250825205198	0.0944876947084856	1.29382800143836	0.19572483826308	0.409446293009242	1.08843165862623
ENSG00000008853.16	RHOBTB2	0.0126067086103227	0.107425056814666	0.117353520529873	0.906579914734914	0.955815019264809	1.0087765949623
ENSG00000008869.11	HEATR5B	-0.016290519413405	0.102919506580695	-0.158284080002193	0.874232952318692	0.93700220895476	-1.01135571979135
ENSG00000008952.16	SEC62	0.029141707366067	0.0976203431820506	0.298520845309067	0.765305668731535	0.877670318619025	1.0204048826379
ENSG00000008988.9	RPS20	-0.0867750015858822	0.103310496531344	-0.839943708522926	0.400939949201496	0.616547247902786	-1.06199354823429
ENSG00000009307.15	CSDE1	0.0475481755883217	0.0984174284160226	0.48312759593077	0.629005140968868	0.790743940437713	1.0335070109882
ENSG00000009335.17	UBE3C	0.34408429194304	0.0792723294395213	4.34053464021831	1.42136458412044e-05	0.000378484960476198	1.26934504752433
ENSG00000009413.15	REV3L	-0.0912862244611373	0.106377886053671	-0.858131589633964	0.390819805794646	0.607529111307697	-1.065319537221
ENSG00000009694.13	TENM1	0.143418351806797	0.167576173132664	0.855839760066951	0.392086419292658	NA	1.10451908848452
ENSG00000009709.11	PAX7	0.00878482169829753	0.034721776384648	0.253006113540368	0.800263488944358	NA	1.00610775110075
ENSG00000009724.16	MASP2	0.270514304810835	0.150058426740165	1.80272651584737	0.0714311757477026	0.218981641600842	1.20623776146129
ENSG00000009765.14	IYD	NA	NA	NA	NA	NA	NA
ENSG00000009780.15	FAM76A	0.0823556673795578	0.0932697746179855	0.882983450071262	0.377245213457774	0.595379236421707	1.05874537503346
ENSG00000009790.14	TRAF3IP3	0.102870092039807	0.155425870785269	0.661859518753663	0.508061257470107	NA	1.07390776688022
ENSG00000009830.11	POMT2	-0.205154302275987	0.094892357995132	-2.1619686412104	0.0306205934051343	0.124989682043206	-1.15280963802373
ENSG00000009844.15	VTA1	-0.12904230412773	0.0815196645826065	-1.5829592134419	0.113430760991881	0.292791263621535	-1.09356752368062
ENSG00000009950.15	MLXIPL	-0.131755231073301	0.106536751893621	-1.23671154537227	0.216194190914678	NA	-1.09562586581704
ENSG00000009954.10	BAZ1B	0.157182307031812	0.0747702162380751	2.10220479410316	0.0355353400437079	0.13818202136132	1.115107121011
ENSG00000010017.12	RANBP9	0.100588328132546	0.0757856682277305	1.32727375089292	0.184418143633473	0.394680514971653	1.07221061872575
ENSG00000010030.13	ETV7	0.549926841709277	0.177803062523718	3.09289859186717	0.0019821185407753	0.0179318524553345	1.46401145482865
ENSG00000010072.15	SPRTN	0.0472504473831912	0.0990124593908535	0.477217187350828	0.633207473464576	0.792862349252653	1.03329374870444
ENSG00000010165.19	METTL13	-0.0727516313335696	0.0812820675188148	-0.895051436981834	0.37075959225191	0.58972353273347	-1.05172070354526
ENSG00000010219.13	DYRK4	0.144491610868352	0.122764344725274	1.17698352230609	0.239202083139109	0.459493080785375	1.10534107520688
ENSG00000010244.16	ZNF207	0.300582333360211	0.0882792731729158	3.40490267484927	0.000661876382928369	0.00809609761991701	1.23164145614008
ENSG00000010256.10	UQCRC1	-0.0226798083156527	0.0908738359750186	-0.249574677599033	0.802916283335469	0.898270764006388	-1.01584466144612
ENSG00000010270.13	STARD3NL	-0.175199476173372	0.0911277982062756	-1.92256895943863	0.0545342054256246	0.184202802723176	-1.12912051338249
ENSG00000010278.11	CD9	-0.197115548494963	0.0862937149151137	-2.28423992047235	0.0223574346191622	0.100053227160063	-1.14640399997082
ENSG00000010282.14	HHATL	NA	NA	NA	NA	NA	NA
ENSG00000010292.12	NCAPD2	0.224331825540715	0.0716657302285166	3.1302524208628	0.00174656153606702	0.0164707550845123	1.16823606260948
ENSG00000010295.19	IFFO1	0.016302982531578	0.0898210486572732	0.181505145790323	0.855971094478895	0.928167640876117	1.01136445670382
ENSG00000010310.8	GIPR	-0.375386834132196	0.139752671478072	-2.68607984492874	0.0072295810108489	0.0463575028943681	-1.29718732673835
ENSG00000010318.19	PHF7	-0.354989403482248	0.117038690567171	-3.03309445587577	0.00242059820920702	0.0207322344240647	-1.27897618723138
ENSG00000010319.6	SEMA3G	-0.0508801326470841	0.178057761187751	-0.28575071542899	0.77506905814441	0.883888615673746	-1.03589669176429
ENSG00000010322.15	NISCH	0.0479493927704583	0.0884162922739336	0.542313995953374	0.5876022155506	0.761630514174789	1.03379447190223
ENSG00000010327.10	STAB1	0.00680967480942581	0.104860838372836	0.0649401141083176	0.948221681544416	NA	1.0047312641468
ENSG00000010361.13	FUZ	0.0816569531023301	0.0890737588221054	0.916734110945202	0.35928198683751	0.578922336892926	1.05823273627055
ENSG00000010379.15	SLC6A13	0.0129139406511664	0.161300876733491	0.0800611931731993	0.936188586993626	NA	1.00899144389871
ENSG00000010404.17	IDS	-0.0104242927889375	0.0852962498408591	-0.12221279139923	0.902730496322543	0.954008859193686	-1.00725173656764
ENSG00000010438.16	PRSS3	0.0205265600963601	0.0684856043080623	0.299720799776073	0.764390131665606	NA	1.01432962596259
ENSG00000010539.11	ZNF200	-0.348924562514009	0.104409591753677	-3.34188226056079	0.000832123495913123	0.00965952606661673	-1.27361087738864
ENSG00000010610.9	CD4	-0.31192276068165	0.185621885476077	-1.68042017180054	0.0928755940439106	0.258527515165176	-1.24136102949239
ENSG00000010626.14	LRRC23	0.175750985789138	0.12067813501864	1.4563614673196	0.145292721664088	0.342093627405315	1.12955223307656
ENSG00000010671.15	BTK	-0.154561447078931	0.0713311001375136	-2.16681709353935	0.0302488035311758	0.123936479898954	-1.11308320984683
ENSG00000010704.18	HFE	-0.441465676211393	0.150132106574553	-2.94051476585502	0.00327667383864781	0.025834051122105	-1.35798324189915
ENSG00000010803.16	SCMH1	0.0762981052788805	0.111883891270494	0.681940039915306	0.495276865838138	0.694012098717041	1.05430925358464
ENSG00000010810.17	FYN	-0.518357991728437	0.0953422976079743	-5.43681036364161	5.42428152165007e-08	3.28560206208025e-06	-1.43232411538493
ENSG00000010818.8	HIVEP2	0.225918200175945	0.0916844803651674	2.46408333532723	0.0137364169631516	0.0724169013265298	1.16952135110971
ENSG00000010932.15	FMO1	-0.305663167367198	0.176874065917781	-1.72814010794145	0.0839631082863226	0.242015831914751	-1.23598665575389
ENSG00000011007.12	TCEB3	0.295569275902672	0.0856642896316272	3.45032074828002	0.000559920868149823	0.00716914940835327	1.22736919176197
ENSG00000011009.10	LYPLA2	0.0810412793929751	0.103141892984613	0.785726120084546	0.432027957299693	0.642407675441855	1.05778122915697
ENSG00000011021.21	CLCN6	-0.459174415373918	0.107402316934883	-4.2752747657419	1.90901710604064e-05	0.000484913437883187	-1.37475488723931
ENSG00000011028.13	MRC2	-0.0555480415271554	0.157503108180356	-0.352679018013711	0.724329091062852	NA	-1.03925381324343
ENSG00000011052.21	NME1-NME2	NA	NA	NA	NA	NA	NA
ENSG00000011083.8	SLC6A7	NA	NA	NA	NA	NA	NA
ENSG00000011105.11	TSPAN9	-0.0292547860892715	0.175515366753025	-0.166679343412917	0.867622359717839	0.933987522285802	-1.0204848653093
ENSG00000011114.14	BTBD7	0.29490956983657	0.0869875776692608	3.39024924866695	0.00069829103501178	0.00842350228128187	1.2268080767802
ENSG00000011132.11	APBA3	0.175781341037079	0.108521022286498	1.61979068509889	0.105277247916339	0.278477439953381	1.1295759998449
ENSG00000011143.16	MKS1	-0.0550078270720811	0.109770683277438	-0.501115830107869	0.616289606565302	0.781071597738279	-1.03886473944869
ENSG00000011198.7	ABHD5	0.0920181570110136	0.110007605140462	0.836470868477881	0.402890058623098	0.618497849225346	1.06586015034619
ENSG00000011201.10	ANOS1	NA	NA	NA	NA	NA	NA
ENSG00000011243.17	AKAP8L	0.164582315052806	0.0940097059946996	1.75069492358678	0.079998474333658	0.234682355079046	1.12084152821183
ENSG00000011258.15	MBTD1	-0.18693215067609	0.105984818797925	-1.76376345967532	0.0777718118851615	0.230660795183886	-1.13834049215488
ENSG00000011260.13	UTP18	-0.130393448243946	0.0933736134735588	-1.39646998111378	0.162573014197766	0.366873975618422	-1.09459217504573
ENSG00000011275.18	RNF216	-0.0252902079118216	0.0789008899662284	-0.320531339033647	0.748565577386061	0.867474035088943	-1.01768438564446
ENSG00000011295.15	TTC19	-0.0736431699385184	0.0807740184743602	-0.911718536844799	0.361916903307026	0.581309416721726	-1.05237083358689
ENSG00000011304.17	PTBP1	0.348272724325126	0.098518743607406	3.53509100474304	0.000407634743466259	0.00558845498686768	1.27303556475177
ENSG00000011332.19	DPF1	0.0111988756214017	0.121583398346663	0.0921085919104765	0.926611762117054	0.965782725919322	1.0077926751327
ENSG00000011347.9	SYT7	-0.106513555678252	0.121542136773121	-0.876350856634	0.380839325551986	NA	-1.07662330182199
ENSG00000011376.9	LARS2	0.021993940665491	0.0759926629686105	0.289421896882016	0.772258540384532	0.881871236318746	1.01536183632997
ENSG00000011405.13	PIK3C2A	-0.0482913157888946	0.119137020458832	-0.405342651703982	0.685225659041254	0.829075009916523	-1.03403951330547
ENSG00000011422.11	PLAUR	-0.109789089063313	0.0718676981128298	-1.52765556635679	0.126598077711864	NA	-1.0790704731557
ENSG00000011426.10	ANLN	0.0689286691001672	0.0903833987092638	0.762625328152242	0.44568687490162	0.652493129009847	1.04893746387488
ENSG00000011451.17	WIZ	0.329220415895374	0.117205562486546	2.80891460192571	0.00497088304932139	0.0351862814967767	1.25633431006223
ENSG00000011454.16	RABGAP1	-0.123785221443238	0.0893993357943649	-1.3846324510505	0.166164883465303	0.370992622147678	-1.08958988945811
ENSG00000011465.16	DCN	-0.217062861768417	0.18638037317402	-1.16462295933783	0.244171646055819	0.464535792883276	-1.1623647535036
ENSG00000011478.11	QPCTL	0.0367646690006271	0.103668527059561	0.35463674505093	0.722861744538099	0.850590730294766	1.02581080243763
ENSG00000011485.14	PPP5C	0.135263626409844	0.0814261817068385	1.66118100559889	0.0966770991980632	0.264445239426052	1.09829348871056
ENSG00000011523.13	CEP68	0.0994723336507477	0.0918173971808533	1.08337130767077	0.278643645868657	0.50094624633265	1.07138153259701
ENSG00000011566.14	MAP4K3	0.0867328635740379	0.109513859698658	0.791980702832455	0.428371928196215	0.639408756159185	1.06196253014528
ENSG00000011590.13	ZBTB32	-0.238481539271951	0.118955080191965	-2.00480331640396	0.0449840778703657	0.161514504727483	-1.17975030076266
ENSG00000011600.11	TYROBP	0.295429350907616	0.150547188241693	1.96237043254057	0.0497193725455682	NA	1.22725015669559
ENSG00000011638.10	TMEM159	-0.459837235764568	0.126975477333607	-3.62146491134207	0.000292939542167637	0.00428955263463426	-1.37538663885588
ENSG00000011677.12	GABRA3	NA	NA	NA	NA	NA	NA
ENSG00000012048.20	BRCA1	0.0537659413693505	0.0906873307457869	0.592871583353426	0.553267096799147	0.737474836285702	1.03797085952088
ENSG00000012061.15	ERCC1	0.206850872841418	0.117216013447776	1.76469807116906	0.0776145229357947	0.230356978673281	1.15416610858226
ENSG00000012124.14	CD22	-0.0902607192218369	0.107384877126504	-0.840534734844515	0.400608634652888	0.616209265773997	-1.06456254940131
ENSG00000012171.17	SEMA3B	-0.0537426299423952	0.153448793264779	-0.350231688363044	0.726164827056626	NA	-1.03795408786388
ENSG00000012174.11	MBTPS2	-0.258813727706492	0.105749723128584	-2.44741754445819	0.0143884043396038	0.0746928332404895	-1.1964944689327
ENSG00000012211.12	PRICKLE3	0.0943983588188847	0.142687528016323	0.661574001114421	0.508244274264475	0.70389904490031	1.06762008998323
ENSG00000012223.12	LTF	0.022060741912623	0.0689899910547086	0.319767281823953	0.749144751706136	NA	1.01540885181513
ENSG00000012232.8	EXTL3	-0.0807055401677699	0.0860782104552697	-0.937583852416498	0.348458312918965	0.570011202864975	-1.05753509444374
ENSG00000012504.13	NR1H4	-0.0563294769530902	0.0872585573798684	-0.645546736555217	0.518572941387965	NA	-1.03981687730231
ENSG00000012660.13	ELOVL5	-0.132251565729699	0.0873381548452167	-1.51424730650744	0.129963127546495	0.32005579436245	-1.09600286208099
ENSG00000012779.10	ALOX5	-0.147403763798934	0.108482808767585	-1.35877532554245	0.174217794436524	0.381137348863651	-1.10757451548767
ENSG00000012817.15	KDM5D	-0.344702131402762	0.0927248752991203	-3.71747204070958	0.000201226248439309	0.00317496767578298	-1.26988876562788
ENSG00000012822.15	CALCOCO1	0.269408846646861	0.109818829817321	2.45321177702414	0.0141586954073166	0.0738044697711138	1.20531384157475
ENSG00000012963.13	UBR7	0.0717129932644008	0.0881018204679355	0.813978563479294	0.415657231498901	0.629355301004044	1.05096381174595
ENSG00000012983.11	MAP4K5	0.0244585515453463	0.0914926324950317	0.267328099305422	0.789216553653299	0.891750538537722	1.01709790009224
ENSG00000013016.14	EHD3	0.144077596479855	0.0879250652321483	1.63864076869829	0.101288096438468	0.271939956814328	1.10502391777627
ENSG00000013275.7	PSMC4	-0.092091441258095	0.107227606822474	-0.858840777921695	0.390428366503036	0.607356907349315	-1.06591429397344
ENSG00000013288.8	MAN2B2	0.213007760841601	0.0995717482099818	2.13923893745844	0.0324163222030418	0.130483464356589	1.15910218716834
ENSG00000013293.5	SLC7A14	0.000938525532666567	0.0432914967442225	0.0216792119295764	0.982703846353068	NA	1.0006507479715
ENSG00000013297.10	CLDN11	-0.0993125557384288	0.143368191015591	-0.692709833575487	0.488491666680392	NA	-1.07126288408097
ENSG00000013306.15	SLC25A39	0.173957765244434	0.109953259203312	1.58210649238485	0.113625261749383	0.292949647797619	1.12814911051872
ENSG00000013364.18	MVP	0.0677477515458199	0.0848609868422688	0.798338012162676	0.424674364831021	0.636767462086274	1.04807920776709
ENSG00000013374.15	NUB1	-0.0533221870633627	0.0800067323674594	-0.666471251674941	0.505109933084627	0.701640578493188	-1.03765164222638
ENSG00000013375.15	PGM3	-0.298875077042934	0.125126712891798	-2.38857930601424	0.01691365747051	0.0835339750964152	-1.23018481844129
ENSG00000013392.7	RWDD2A	-0.343263333699858	0.139871242583586	-2.45413801550184	0.0141222767824716	0.0736873278654615	-1.26862293868499
ENSG00000013441.15	CLK1	0.0518867259214836	0.117754100609674	0.440636255152382	0.659476351480522	0.811379756442569	1.03661970699769
ENSG00000013503.9	POLR3B	0.0337016047985013	0.0755345151376343	0.446174900799884	0.655470911749159	0.808762904429307	1.02363515823693
ENSG00000013523.9	ANGEL1	0.131977927971386	0.0889957590436209	1.48296873232686	0.13808271838161	0.331624889227964	1.09579500157157
ENSG00000013561.17	RNF14	-0.138615471827874	0.113221357534107	-1.22428731510411	0.220843860452538	0.43768980735171	-1.10084814485182
ENSG00000013563.13	DNASE1L1	-0.109048483497684	0.147613648230666	-0.738742553989866	0.460063340512786	0.665759762019793	-1.07851667593225
ENSG00000013573.16	DDX11	0.29670939142836	0.0944364882952556	3.14189352849185	0.00167859064401446	0.0160216390332865	1.22833952555051
ENSG00000013583.8	HEBP1	-0.236480458052836	0.142933428878963	-1.6544797106427	0.0980300824294492	0.266453514842543	-1.17811506974711
ENSG00000013588.5	GPRC5A	-0.0102624918091669	0.0719046710143045	-0.142723576429761	0.88650849603783	NA	-1.00713877771311
ENSG00000013619.13	MAMLD1	-0.0416297503779726	0.107554746964147	-0.387056374107315	0.698714473658157	NA	-1.02927589876106
ENSG00000013725.14	CD6	-0.00758318065932081	0.034721776384648	-0.218398407250663	0.827118706418463	NA	-1.00527009866523
ENSG00000013810.18	TACC3	0.350135661626649	0.0879555287041559	3.98082606955105	6.86761879592434e-05	0.00134643894920071	1.2746804843181
ENSG00000014123.9	UFL1	-0.166961675086279	0.116819549012886	-1.42922718412362	0.152938946847941	0.353490697365109	-1.1226915975931
ENSG00000014138.8	POLA2	0.221918350769406	0.0887815306347849	2.49960041444091	0.0124333457618138	0.067885104509738	1.16628336219075
ENSG00000014164.6	ZC3H3	0.212752284197829	0.13767779418494	1.54529120296656	0.122275842354612	0.308233961149611	1.15889694814657
ENSG00000014216.15	CAPN1	-0.101342644859548	0.107282142616569	-0.944636659819061	0.344844404309128	0.566970461945804	-1.07277137332496
ENSG00000014257.15	ACPP	0.0862118211489069	0.117117305258454	0.736115136517654	0.461660631848171	0.666988202999893	1.06157906197715
ENSG00000014641.17	MDH1	-0.166685978213019	0.105707455323439	-1.57686113721119	0.114827480437619	0.295186987560408	-1.12247707339946
ENSG00000014824.13	SLC30A9	0.0621240606209684	0.126262464986481	0.492023188582768	0.622702950925546	0.786115679229555	1.04400169963747
ENSG00000014914.19	MTMR11	0.0334328848611893	0.166597262114886	0.200680878165536	0.840948112554141	0.919235230788619	1.02344451118289
ENSG00000014919.12	COX15	-0.204490722871948	0.0970362371449763	-2.10736451544829	0.0350859949906421	0.137154344054328	-1.15227951571216
ENSG00000015133.18	CCDC88C	0.298779124703573	0.0929366735636727	3.21486785836889	0.00130504582772781	0.0132705991796148	1.23010300268496
